image_id,component_id,bbox_x,bbox_y,bbox_width,bbox_height,dataset,original_path,file_name,metadata1,metadata2,metadata3,metadata4
img_00001597,2,1664,175,1601,1587,GENEVA,GENEVA/2013/588194b.jpg,588194b.jpg,Vitis_labrusca,588194,2013,
img_00001598,0,678,3311,1239,1365,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,1,2232,3272,1108,1472,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,2,2601,2140,780,977,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,3,788,1685,1307,1626,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,4,466,1317,239,281,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,5,2854,1249,582,707,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,6,2998,591,411,503,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,7,473,310,568,707,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,8,1294,223,1225,1559,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001598,9,3114,175,247,290,GENEVA,GENEVA/2013/588198a.jpg,588198a.jpg,Vitis_cinerea,588198,2013,
img_00001599,0,377,3301,828,842,GENEVA,GENEVA/2013/588439b.jpg,588439b.jpg,Vitis_riparia,588439,2013,
img_00001599,1,1698,2237,1553,1781,GENEVA,GENEVA/2013/588439b.jpg,588439b.jpg,Vitis_riparia,588439,2013,
img_00001599,2,302,1995,1129,997,GENEVA,GENEVA/2013/588439b.jpg,588439b.jpg,Vitis_riparia,588439,2013,
img_00001599,3,1787,388,1594,1616,GENEVA,GENEVA/2013/588439b.jpg,588439b.jpg,Vitis_riparia,588439,2013,
img_00001599,4,199,223,1348,1607,GENEVA,GENEVA/2013/588439b.jpg,588439b.jpg,Vitis_riparia,588439,2013,
img_00001600,0,254,3117,1622,1839,GENEVA,GENEVA/2013/588710b.jpg,588710b.jpg,Vitis_riparia,588710,2013,
img_00001600,2,1417,2024,1889,1839,GENEVA,GENEVA/2013/588710b.jpg,588710b.jpg,Vitis_riparia,588710,2013,
img_00001600,3,192,639,1389,1481,GENEVA,GENEVA/2013/588710b.jpg,588710b.jpg,Vitis_riparia,588710,2013,
img_00001600,4,1575,146,1820,1810,GENEVA,GENEVA/2013/588710b.jpg,588710b.jpg,Vitis_riparia,588710,2013,
img_00001601,0,2211,2837,1170,1355,GENEVA,GENEVA/2013/588435a.jpg,588435a.jpg,Vitis_riparia,588435,2013,
img_00001601,1,165,2391,1882,1965,GENEVA,GENEVA/2013/588435a.jpg,588435a.jpg,Vitis_riparia,588435,2013,
img_00001601,2,2396,1782,814,968,GENEVA,GENEVA/2013/588435a.jpg,588435a.jpg,Vitis_riparia,588435,2013,
img_00001601,3,2670,910,581,736,GENEVA,GENEVA/2013/588435a.jpg,588435a.jpg,Vitis_riparia,588435,2013,
img_00001601,4,288,368,1731,1733,GENEVA,GENEVA/2013/588435a.jpg,588435a.jpg,Vitis_riparia,588435,2013,
img_00001601,5,2772,272,425,445,GENEVA,GENEVA/2013/588435a.jpg,588435a.jpg,Vitis_riparia,588435,2013,
img_00001602,0,418,2508,801,851,GENEVA,GENEVA/2013/588638c.jpg,588638c.jpg,Vitis_amurensis,588638,2013,
img_00001602,1,1609,2430,1540,1733,GENEVA,GENEVA/2013/588638c.jpg,588638c.jpg,Vitis_amurensis,588638,2013,
img_00001602,2,199,514,1287,1355,GENEVA,GENEVA/2013/588638c.jpg,588638c.jpg,Vitis_amurensis,588638,2013,
img_00001602,3,1616,204,1779,2081,GENEVA,GENEVA/2013/588638c.jpg,588638c.jpg,Vitis_amurensis,588638,2013,
img_00001603,0,815,1152,2347,2459,GENEVA,GENEVA/2013/588585b.jpg,588585b.jpg,Vitis_labrusca,588585,2013,
img_00001604,0,144,1878,2539,2904,GENEVA,GENEVA/2013/588643b.jpg,588643b.jpg,Vitis_coignetiae,588643,2013,
img_00001604,1,1130,126,2313,1956,GENEVA,GENEVA/2013/588643b.jpg,588643b.jpg,Vitis_coignetiae,588643,2013,
img_00001605,0,486,3001,822,958,GENEVA,GENEVA/2013/588635d.jpg,588635d.jpg,Vitis_amurensis,588635,2013,
img_00001605,1,1089,1840,1143,1181,GENEVA,GENEVA/2013/588635d.jpg,588635d.jpg,Vitis_amurensis,588635,2013,
img_00001605,2,1616,204,1711,1645,GENEVA,GENEVA/2013/588635d.jpg,588635d.jpg,Vitis_amurensis,588635,2013,
img_00001606,0,1677,2362,1540,1694,GENEVA,GENEVA/2013/588182b.jpg,588182b.jpg,Vitis_labrusca,588182,2013,
img_00001606,1,452,2256,739,726,GENEVA,GENEVA/2013/588182b.jpg,588182b.jpg,Vitis_labrusca,588182,2013,
img_00001606,2,336,494,1061,1094,GENEVA,GENEVA/2013/588182b.jpg,588182b.jpg,Vitis_labrusca,588182,2013,
img_00001606,3,1520,146,1868,2081,GENEVA,GENEVA/2013/588182b.jpg,588182b.jpg,Vitis_labrusca,588182,2013,
img_00001607,0,815,3872,746,678,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,1,1971,3572,1116,1123,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,2,1007,2788,910,959,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,3,2492,2498,889,871,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,4,548,1665,363,388,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,5,1397,1588,1047,1055,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,6,2676,1569,733,726,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,7,2950,930,438,445,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,8,3121,533,260,300,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,9,425,291,787,803,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,10,3224,252,171,203,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001607,11,1342,204,1204,1200,GENEVA,GENEVA/2013/597294a.jpg,597294a.jpg,Vitis_sp.,597294,2013,
img_00001608,0,2266,3088,848,1065,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,1,1191,2837,753,755,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,2,2587,2043,692,823,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,3,527,1607,356,417,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,4,1171,1569,1019,977,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,5,2793,1230,445,513,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,6,3025,746,247,242,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,7,555,426,568,649,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,8,1410,320,856,978,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001608,9,3073,223,212,252,GENEVA,GENEVA/2013/588233a.jpg,588233a.jpg,Vitis_palmata,588233,2013,
img_00001609,0,938,3824,842,881,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,1,2232,3137,1108,1374,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,2,1219,2759,883,978,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,3,2437,2033,999,968,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,4,1205,1452,1033,1230,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,5,384,1385,472,484,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,6,2772,1143,630,745,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,7,2991,581,404,504,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,8,274,465,602,581,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,9,1075,252,1143,1152,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001609,10,3251,194,212,242,GENEVA,GENEVA/2013/588399a.jpg,588399a.jpg,Vitis_amurensis,588399,2013,
img_00001610,0,411,3234,1643,1616,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,1,2108,2508,1266,1316,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,2,322,1646,1485,1529,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,3,2526,1472,910,987,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,4,2861,814,555,600,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,5,3108,407,280,358,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,6,3285,155,117,155,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001610,7,651,107,1834,1665,GENEVA,GENEVA/2013/w2_588420a.jpg,w2_588420a.jpg,,W2_588420,2013,
img_00001611,0,582,3630,370,388,GENEVA,GENEVA/2013/588680b.jpg,588680b.jpg,Vitis_vulpina,588680,2013,
img_00001611,1,1007,2750,828,774,GENEVA,GENEVA/2013/588680b.jpg,588680b.jpg,Vitis_vulpina,588680,2013,
img_00001611,2,1999,1840,1095,1142,GENEVA,GENEVA/2013/588680b.jpg,588680b.jpg,Vitis_vulpina,588680,2013,
img_00001611,3,2033,252,1232,1413,GENEVA,GENEVA/2013/588680b.jpg,588680b.jpg,Vitis_vulpina,588680,2013,
img_00001612,0,2218,3050,1218,1219,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,1,137,2846,1985,2110,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,2,2423,1946,917,949,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,3,178,1278,1609,1597,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,4,2793,1230,636,677,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,5,3073,717,356,406,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,6,3169,407,219,223,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,7,3299,126,137,155,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001612,8,1123,117,1533,1490,GENEVA,GENEVA/2013/588634a.jpg,588634a.jpg,Vitis_amurensis,588634,2013,
img_00001613,0,1424,2769,2012,1965,GENEVA,GENEVA/2013/588643c.jpg,588643c.jpg,Vitis_coignetiae,588643,2013,
img_00001613,1,55,1607,1732,1917,GENEVA,GENEVA/2013/588643c.jpg,588643c.jpg,Vitis_coignetiae,588643,2013,
img_00001613,2,794,107,2546,2226,GENEVA,GENEVA/2013/588643c.jpg,588643c.jpg,Vitis_coignetiae,588643,2013,
img_00001614,0,589,3359,506,397,GENEVA,GENEVA/2013/588454b.jpg,588454b.jpg,Vitis_rupestris,588454,2013,
img_00001614,1,1711,2266,1609,1442,GENEVA,GENEVA/2013/588454b.jpg,588454b.jpg,Vitis_rupestris,588454,2013,
img_00001614,2,356,2256,739,658,GENEVA,GENEVA/2013/588454b.jpg,588454b.jpg,Vitis_rupestris,588454,2013,
img_00001614,3,473,862,924,1016,GENEVA,GENEVA/2013/588454b.jpg,588454b.jpg,Vitis_rupestris,588454,2013,
img_00001614,4,1698,165,1587,1665,GENEVA,GENEVA/2013/588454b.jpg,588454b.jpg,Vitis_rupestris,588454,2013,
img_00001615,0,2211,1743,910,852,GENEVA,GENEVA/2013/588141b.jpg,588141b.jpg,Vitis_acerifolia,588141,2013,
img_00001615,1,1013,1704,349,281,GENEVA,GENEVA/2013/588141b.jpg,588141b.jpg,Vitis_acerifolia,588141,2013,
img_00001615,2,2211,446,1027,939,GENEVA,GENEVA/2013/588141b.jpg,588141b.jpg,Vitis_acerifolia,588141,2013,
img_00001615,3,959,368,684,668,GENEVA,GENEVA/2013/588141b.jpg,588141b.jpg,Vitis_acerifolia,588141,2013,
img_00001616,0,1438,3195,1327,1442,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001616,1,2403,2178,924,1143,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001616,2,124,1869,1546,1587,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001616,3,2683,1298,630,764,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001616,4,2827,572,486,629,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001616,5,774,194,1519,1559,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001616,6,3053,155,294,388,GENEVA,GENEVA/2013/318684a.jpg,318684a.jpg,Vitis_acerifolia,318684,2013,
img_00001617,0,206,2469,1909,2216,GENEVA,GENEVA/2013/483176a.jpg,483176a.jpg,Vitis_riparia,483176,2013,
img_00001617,1,1992,2062,1424,1665,GENEVA,GENEVA/2013/483176a.jpg,483176a.jpg,Vitis_riparia,483176,2013,
img_00001617,2,2642,998,774,938,GENEVA,GENEVA/2013/483176a.jpg,483176a.jpg,Vitis_riparia,483176,2013,
img_00001617,3,2861,194,541,649,GENEVA,GENEVA/2013/483176a.jpg,483176a.jpg,Vitis_riparia,483176,2013,
img_00001617,4,62,97,2471,2420,GENEVA,GENEVA/2013/483176a.jpg,483176a.jpg,Vitis_riparia,483176,2013,
img_00001618,0,575,746,2430,2604,GENEVA,GENEVA/2013/588585c.jpg,588585c.jpg,Vitis_labrusca,588585,2013,
img_00001619,0,165,1888,2238,2507,GENEVA,GENEVA/2013/588638b.jpg,588638b.jpg,Vitis_amurensis,588638,2013,
img_00001619,1,1472,126,1937,2430,GENEVA,GENEVA/2013/588638b.jpg,588638b.jpg,Vitis_amurensis,588638,2013,
img_00001620,0,1643,3747,897,1045,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,1,315,3446,1075,1269,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,2,2540,3088,759,871,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,3,952,2478,1177,1143,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,4,2711,2207,602,688,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,5,2950,1530,418,561,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,6,144,1423,1088,1123,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,7,1431,1288,1143,1278,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,8,3087,1046,226,377,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,9,3169,697,123,204,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,10,3149,455,89,117,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,11,356,204,1191,1074,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,12,3279,165,61,68,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001620,13,1650,107,999,1084,GENEVA,GENEVA/2013/597257a.jpg,597257a.jpg,Vitis_piasezkii,597257,2013,
img_00001621,0,302,3263,1033,1035,GENEVA,GENEVA/2013/597172b.jpg,597172b.jpg,Vitis_labrusca,597172,2013,
img_00001621,1,1499,2585,1759,2004,GENEVA,GENEVA/2013/597172b.jpg,597172b.jpg,Vitis_labrusca,597172,2013,
img_00001621,2,226,1762,1191,1297,GENEVA,GENEVA/2013/597172b.jpg,597172b.jpg,Vitis_labrusca,597172,2013,
img_00001621,3,1212,136,2121,2333,GENEVA,GENEVA/2013/597172b.jpg,597172b.jpg,Vitis_labrusca,597172,2013,
img_00001622,0,1171,3253,1300,1345,GENEVA,GENEVA/2013/588442b.jpg,588442b.jpg,Vitis_acerifolia,588442,2013,
img_00001622,1,459,2856,684,658,GENEVA,GENEVA/2013/588442b.jpg,588442b.jpg,Vitis_acerifolia,588442,2013,
img_00001622,2,2006,1946,1396,1568,GENEVA,GENEVA/2013/588442b.jpg,588442b.jpg,Vitis_acerifolia,588442,2013,
img_00001622,3,404,1694,787,697,GENEVA,GENEVA/2013/588442b.jpg,588442b.jpg,Vitis_acerifolia,588442,2013,
img_00001622,4,2218,281,1225,1520,GENEVA,GENEVA/2013/588442b.jpg,588442b.jpg,Vitis_acerifolia,588442,2013,
img_00001622,5,432,223,1225,1268,GENEVA,GENEVA/2013/588442b.jpg,588442b.jpg,Vitis_acerifolia,588442,2013,
img_00001623,0,2122,3204,1191,1385,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,1,897,2895,1068,1190,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,2,582,2256,377,406,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,3,2505,2120,835,997,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,4,1226,1588,1081,1220,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,5,2806,1259,541,677,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,6,575,1230,609,639,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,7,2923,601,397,522,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,8,493,339,726,736,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,9,1321,184,1219,1365,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001623,10,3101,175,273,319,GENEVA,GENEVA/2013/588272a.jpg,588272a.jpg,Vitis_riparia,588272,2013,
img_00001624,0,685,3379,780,610,GENEVA,GENEVA/2013/588710c.jpg,588710c.jpg,Vitis_riparia,588710,2013,
img_00001624,1,555,2140,1040,968,GENEVA,GENEVA/2013/588710c.jpg,588710c.jpg,Vitis_riparia,588710,2013,
img_00001624,2,1971,2053,1260,1326,GENEVA,GENEVA/2013/588710c.jpg,588710c.jpg,Vitis_riparia,588710,2013,
img_00001624,3,391,572,1190,1326,GENEVA,GENEVA/2013/588710c.jpg,588710c.jpg,Vitis_riparia,588710,2013,
img_00001624,4,1883,146,1471,1539,GENEVA,GENEVA/2013/588710c.jpg,588710c.jpg,Vitis_riparia,588710,2013,
img_00001625,0,165,2866,1882,1878,GENEVA,GENEVA/2013/483160a.jpg,483160a.jpg,Vitis_labrusca,483160,2013,
img_00001625,1,2054,2266,1389,1481,GENEVA,GENEVA/2013/483160a.jpg,483160a.jpg,Vitis_labrusca,483160,2013,
img_00001625,2,2567,1181,807,901,GENEVA,GENEVA/2013/483160a.jpg,483160a.jpg,Vitis_labrusca,483160,2013,
img_00001625,3,2902,562,466,523,GENEVA,GENEVA/2013/483160a.jpg,483160a.jpg,Vitis_labrusca,483160,2013,
img_00001625,4,3032,146,253,280,GENEVA,GENEVA/2013/483160a.jpg,483160a.jpg,Vitis_labrusca,483160,2013,
img_00001625,5,178,146,2211,2332,GENEVA,GENEVA/2013/483160a.jpg,483160a.jpg,Vitis_labrusca,483160,2013,
img_00001626,0,206,2972,1909,1984,GENEVA,GENEVA/2013/588675a.jpg,588675a.jpg,Vitis_labrusca,588675,2013,
img_00001626,1,1841,2295,1602,1587,GENEVA,GENEVA/2013/588675a.jpg,588675a.jpg,Vitis_labrusca,588675,2013,
img_00001626,2,2628,1152,815,939,GENEVA,GENEVA/2013/588675a.jpg,588675a.jpg,Vitis_labrusca,588675,2013,
img_00001626,3,2978,572,424,493,GENEVA,GENEVA/2013/588675a.jpg,588675a.jpg,Vitis_labrusca,588675,2013,
img_00001626,4,3142,204,239,271,GENEVA,GENEVA/2013/588675a.jpg,588675a.jpg,Vitis_labrusca,588675,2013,
img_00001626,5,165,88,2443,2274,GENEVA,GENEVA/2013/588675a.jpg,588675a.jpg,Vitis_labrusca,588675,2013,
img_00001627,0,1910,3030,1492,1239,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,1,254,3021,1437,1258,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,2,2122,1820,1225,1075,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,3,295,1530,1588,1316,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,4,2663,1075,698,619,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,5,2861,514,507,503,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,6,616,146,1657,1326,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001627,7,3210,136,274,261,GENEVA,GENEVA/2013/588225a.jpg,588225a.jpg,Vitis_rupestris,588225,2013,
img_00001628,0,1862,3350,1300,1355,GENEVA,GENEVA/2013/588679b.jpg,588679b.jpg,Vitis_vulpina,588679,2013,
img_00001628,1,575,2198,828,939,GENEVA,GENEVA/2013/588679b.jpg,588679b.jpg,Vitis_vulpina,588679,2013,
img_00001628,2,1965,1762,1307,1442,GENEVA,GENEVA/2013/588679b.jpg,588679b.jpg,Vitis_vulpina,588679,2013,
img_00001628,3,336,649,1286,1181,GENEVA,GENEVA/2013/588679b.jpg,588679b.jpg,Vitis_vulpina,588679,2013,
img_00001628,4,1924,184,1485,1462,GENEVA,GENEVA/2013/588679b.jpg,588679b.jpg,Vitis_vulpina,588679,2013,
img_00001629,0,137,2604,1739,1694,GENEVA,GENEVA/2013/588194a.jpg,588194a.jpg,Vitis_labrusca,588194,2013,
img_00001629,1,1944,2198,1499,1713,GENEVA,GENEVA/2013/588194a.jpg,588194a.jpg,Vitis_labrusca,588194,2013,
img_00001629,2,2252,1114,999,1084,GENEVA,GENEVA/2013/588194a.jpg,588194a.jpg,Vitis_labrusca,588194,2013,
img_00001629,3,2820,523,561,600,GENEVA,GENEVA/2013/588194a.jpg,588194a.jpg,Vitis_labrusca,588194,2013,
img_00001629,4,178,165,1896,2130,GENEVA,GENEVA/2013/588194a.jpg,588194a.jpg,Vitis_labrusca,588194,2013,
img_00001629,5,3066,97,308,320,GENEVA,GENEVA/2013/588194a.jpg,588194a.jpg,Vitis_labrusca,588194,2013,
img_00001630,0,343,3582,759,929,GENEVA,GENEVA/2013/588675c.jpg,588675c.jpg,Vitis_labrusca,588675,2013,
img_00001630,1,1013,2227,1294,1500,GENEVA,GENEVA/2013/588675c.jpg,588675c.jpg,Vitis_labrusca,588675,2013,
img_00001630,2,1314,117,2108,2197,GENEVA,GENEVA/2013/588675c.jpg,588675c.jpg,Vitis_labrusca,588675,2013,
img_00001631,0,2136,3292,1232,1374,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,1,288,3253,1738,1703,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,2,2341,2130,1006,1055,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,3,350,1491,1834,1733,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,4,2731,1288,678,784,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,5,3012,591,410,513,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,6,3101,233,273,310,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001631,7,1171,78,1574,1549,GENEVA,GENEVA/2013/588439a.jpg,588439a.jpg,Vitis_riparia,588439,2013,
img_00001632,0,1267,3214,1327,1549,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
img_00001632,1,2273,2101,1026,1268,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
img_00001632,2,219,1772,1657,1742,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
img_00001632,3,2608,1210,712,959,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
img_00001632,4,2786,581,520,620,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
img_00001632,5,3114,223,260,300,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
img_00001632,6,856,194,1588,1607,GENEVA,GENEVA/2013/588710a.jpg,588710a.jpg,Vitis_riparia,588710,2013,
